Y,Mes,Dia,Anyo,Hora,Minuto,AgroTemp,AgroHum
15.2,10,19,2020,9,10,4.8,94
12.8,10,19,2020,9,0,4.8,94
12.0,10,19,2020,8,50,4.8,94
11.0,10,19,2020,8,40,4.8,94
10.7,10,19,2020,8,30,4.8,94
9.7,10,19,2020,8,20,4.8,94
9.2,10,19,2020,8,10,4.8,94
8.3,10,19,2020,8,0,4.8,94
7.9,10,19,2020,7,50,4.8,94
7.1,10,19,2020,7,40,4.8,94
6.1,10,19,2020,7,30,4.8,94
4.7,10,19,2020,7,20,4.8,94
3.9,10,19,2020,7,10,4.8,94
2.0,10,19,2020,7,0,4.8,94
2.7,10,19,2020,6,50,4.8,94
3.0,10,19,2020,6,40,4.8,94
4.0,10,19,2020,6,30,4.8,94
6.0,10,19,2020,6,20,4.8,94
7.0,10,19,2020,6,10,4.8,94
6.9,10,19,2020,6,0,4.8,94
6.6,10,19,2020,5,50,4.8,94
6.5,10,19,2020,5,40,4.8,94
6.6,10,19,2020,5,30,4.8,94
6.6,10,19,2020,5,20,4.8,94
6.3,10,19,2020,5,10,4.8,94
6.1,10,19,2020,5,0,4.8,94
5.0,10,19,2020,4,50,4.8,94
4.2,10,19,2020,4,40,4.8,94
5.3,10,19,2020,4,30,4.8,94
7.5,10,19,2020,4,20,4.8,94
8.2,10,19,2020,4,10,4.8,94
7.8,10,19,2020,4,0,4.8,94
7.8,10,19,2020,3,50,4.8,94
6.7,10,19,2020,3,40,4.8,94
4.2,10,19,2020,3,30,4.8,94
5.5,10,19,2020,3,20,4.8,94
7.2,10,19,2020,3,10,4.8,94
8.5,10,19,2020,3,0,4.8,94
8.9,10,19,2020,2,50,11.9,97.1
8.9,10,19,2020,2,40,11.9,97.1
8.8,10,19,2020,2,30,11.9,97.1
8.9,10,19,2020,2,20,11.9,97.1
8.8,10,19,2020,2,10,11.9,97.1
8.7,10,19,2020,2,0,11.9,97.1
9.2,10,19,2020,1,50,9.6,95.8
9.2,10,19,2020,1,40,9.6,95.8
9.2,10,19,2020,1,30,9.6,95.8
8.9,10,19,2020,1,20,9.6,95.8
8.7,10,19,2020,1,10,9.6,95.8
9.1,10,19,2020,1,0,9.6,95.8
9.2,10,19,2020,0,50,9.8,94.6
9.5,10,19,2020,0,40,9.8,94.6
9.4,10,19,2020,0,30,9.8,94.6
9.4,10,19,2020,0,20,9.8,94.6
9.6,10,19,2020,0,10,9.8,94.6
9.4,10,19,2020,0,0,9.8,94.6
9.5,10,18,2020,23,50,10.5,91.7
9.5,10,18,2020,23,40,10.5,91.7
9.3,10,18,2020,23,30,10.5,91.7
9.5,10,18,2020,23,20,10.5,91.7
9.9,10,18,2020,23,10,10.5,91.7
10.0,10,18,2020,23,0,10.5,91.7
9.7,10,18,2020,22,49,11.2,83.3
9.7,10,18,2020,22,39,11.2,83.3
9.7,10,18,2020,22,29,11.2,83.3
9.8,10,18,2020,22,19,11.2,83.3
9.7,10,18,2020,22,9,11.2,83.3
9.6,10,18,2020,21,59,11.1,81.9
9.8,10,18,2020,21,50,11.1,81.9
9.7,10,18,2020,21,40,11.1,81.9
9.5,10,18,2020,21,30,11.1,81.9
9.4,10,18,2020,21,20,11.1,81.9
10.2,10,18,2020,21,10,11.1,81.9
10.4,10,18,2020,21,0,11.1,81.9
10.4,10,18,2020,20,50,11.3,80.8
10.5,10,18,2020,20,40,11.3,80.8
10.6,10,18,2020,20,30,11.3,80.8
10.6,10,18,2020,20,20,11.3,80.8
10.4,10,18,2020,20,10,11.3,80.8
10.8,10,18,2020,20,0,11.3,80.8
11.0,10,18,2020,19,50,11.8,74
11.3,10,18,2020,19,40,11.8,74
11.2,10,18,2020,19,30,11.8,74
12.2,10,18,2020,19,20,11.8,74
12.2,10,18,2020,19,10,11.8,74
12.1,10,18,2020,19,0,11.8,74
12.5,10,18,2020,18,50,12.7,68.9
12.7,10,18,2020,18,40,12.7,68.9
13.5,10,18,2020,18,30,12.7,68.9
13.9,10,18,2020,18,20,12.7,68.9
13.8,10,18,2020,18,10,12.7,68.9
18.3,10,18,2020,18,0,12.7,68.9
14.0,10,18,2020,17,50,13.7,69
14.2,10,18,2020,17,40,13.7,69
13.5,10,18,2020,17,30,13.7,69
12.9,10,18,2020,17,20,13.7,69
12.9,10,18,2020,17,10,13.7,69
12.5,10,18,2020,17,0,13.7,69
11.3,10,18,2020,16,50,13.3,65.8
13.5,10,18,2020,16,40,13.3,65.8
14.5,10,18,2020,16,30,13.3,65.8
13.7,10,18,2020,16,20,13.3,65.8
13.2,10,18,2020,16,10,13.3,65.8
12.2,10,18,2020,16,0,13.3,65.8
12.3,10,18,2020,15,50,13.6,67.5
11.8,10,18,2020,15,40,13.6,67.5
11.0,10,18,2020,15,30,13.6,67.5
12.9,10,18,2020,15,20,13.6,67.5
14.1,10,18,2020,15,10,13.6,67.5
14.7,10,18,2020,15,0,13.6,67.5
15.5,10,18,2020,14,50,7.8,98.9
16.3,10,18,2020,14,40,7.8,98.9
16.0,10,18,2020,14,30,7.8,98.9
17.6,10,18,2020,14,20,7.8,98.9
19.8,10,18,2020,14,10,7.8,98.9
20.5,10,18,2020,14,0,7.8,98.9
24.0,10,18,2020,13,50,7.8,98.9
18.0,10,18,2020,13,40,7.8,98.9
17.0,10,18,2020,13,30,7.8,98.9
19.4,10,18,2020,13,20,7.8,98.9
16.9,10,18,2020,13,10,7.8,98.9
17.0,10,18,2020,13,0,7.8,98.9
17.2,10,18,2020,12,50,7.8,98.9
16.0,10,18,2020,12,40,7.8,98.9
15.1,10,18,2020,12,30,7.8,98.9
15.5,10,18,2020,12,20,7.8,98.9
16.9,10,18,2020,12,10,7.8,98.9
22.1,10,18,2020,12,0,7.8,98.9
21.7,10,18,2020,11,50,7.8,98.9
21.4,10,18,2020,11,40,7.8,98.9
17.5,10,18,2020,11,30,7.8,98.9
19.9,10,18,2020,11,20,7.8,98.9
16.9,10,18,2020,11,10,7.8,98.9
16.4,10,18,2020,11,0,7.8,98.9
12.3,10,18,2020,10,50,7.8,98.9
13.0,10,18,2020,10,40,7.8,98.9
19.7,10,18,2020,10,30,7.8,98.9
17.7,10,18,2020,10,20,7.8,98.9
19.2,10,18,2020,10,10,7.8,98.9
17.6,10,18,2020,10,0,7.8,98.9
18.0,10,18,2020,9,50,10.5,91.7
16.3,10,18,2020,9,40,10.5,91.7
15.8,10,18,2020,9,30,10.5,91.7
15.0,10,18,2020,9,20,10.5,91.7
13.9,10,18,2020,9,10,10.5,91.7
12.8,10,18,2020,9,0,10.5,91.7
16.6,10,18,2020,8,50,10.5,91.7
15.6,10,18,2020,8,40,10.5,91.7
13.6,10,18,2020,8,30,10.5,91.7
12.0,10,18,2020,8,20,10.5,91.7
10.2,10,18,2020,8,10,10.5,91.7
8.4,10,18,2020,8,0,10.5,91.7
6.3,10,18,2020,7,50,10.5,91.7
4.0,10,18,2020,7,40,10.5,91.7
1.4,10,18,2020,7,30,10.5,91.7
0.3,10,18,2020,7,20,10.5,91.7
0.3,10,18,2020,7,10,10.5,91.7
-0.1,10,18,2020,7,0,10.5,91.7
0.4,10,18,2020,6,50,10.5,91.7
0.5,10,18,2020,6,40,10.5,91.7
0.6,10,18,2020,6,30,10.5,91.7
0.9,10,18,2020,6,20,10.5,91.7
0.4,10,18,2020,6,10,10.5,91.7
0.2,10,18,2020,6,0,10.5,91.7
0.8,10,18,2020,5,50,10.5,91.7
-0.1,10,18,2020,5,40,10.5,91.7
0.6,10,18,2020,5,30,10.5,91.7
1.1,10,18,2020,5,20,10.5,91.7
1.6,10,18,2020,5,10,10.5,91.7
2.2,10,18,2020,5,0,10.5,91.7
1.3,10,18,2020,4,50,10.5,91.7
2.3,10,18,2020,4,40,10.5,91.7
1.2,10,18,2020,4,30,10.5,91.7
0.6,10,18,2020,4,20,10.5,91.7
0.5,10,18,2020,4,10,10.5,91.7
0.9,10,18,2020,4,0,10.5,91.7
1.0,10,18,2020,3,50,10.5,91.7
1.3,10,18,2020,3,40,10.5,91.7
2.3,10,18,2020,3,30,10.5,91.7
1.9,10,18,2020,3,20,10.5,91.7
3.1,10,18,2020,3,10,10.5,91.7
3.0,10,18,2020,3,0,10.5,91.7
3.4,10,18,2020,2,50,11.8,74
2.7,10,18,2020,2,40,11.8,74
3.0,10,18,2020,2,30,11.8,74
3.1,10,18,2020,2,20,11.8,74
3.8,10,18,2020,2,10,11.8,74
3.7,10,18,2020,2,0,11.8,74
4.1,10,18,2020,1,50,7.8,98.9
3.6,10,18,2020,1,40,7.8,98.9
4.5,10,18,2020,1,30,7.8,98.9
3.5,10,18,2020,1,20,7.8,98.9
4.1,10,18,2020,1,10,7.8,98.9
5.7,10,18,2020,1,0,7.8,98.9
5.8,10,18,2020,0,50,8.7,98.1
8.1,10,18,2020,0,40,8.7,98.1
9.3,10,18,2020,0,30,8.7,98.1
9.9,10,18,2020,0,20,8.7,98.1
10.1,10,18,2020,0,10,8.7,98.1
10.1,10,18,2020,0,0,8.7,98.1
10.0,10,17,2020,23,50,10.1,93.2
9.6,10,17,2020,23,40,10.1,93.2
9.7,10,17,2020,23,30,10.1,93.2
9.9,10,17,2020,23,20,10.1,93.2
9.7,10,17,2020,23,10,10.1,93.2
9.8,10,17,2020,23,0,10.1,93.2
9.7,10,17,2020,22,50,9.9,93.2
9.9,10,17,2020,22,40,9.9,93.2
9.9,10,17,2020,22,30,9.9,93.2
9.7,10,17,2020,22,20,9.9,93.2
9.8,10,17,2020,22,10,9.9,93.2
9.8,10,17,2020,22,0,9.9,93.2
10.0,10,17,2020,21,50,10.2,93.2
9.6,10,17,2020,21,40,10.2,93.2
9.0,10,17,2020,21,30,10.2,93.2
8.6,10,17,2020,21,20,10.2,93.2
8.5,10,17,2020,21,10,10.2,93.2
8.7,10,17,2020,21,0,10.2,93.2
9.2,10,17,2020,20,50,10.4,93.2
9.4,10,17,2020,20,40,10.4,93.2
9.3,10,17,2020,20,30,10.4,93.2
9.6,10,17,2020,20,20,10.4,93.2
10.1,10,17,2020,20,10,10.4,93.2
10.3,10,17,2020,20,0,10.4,93.2
10.5,10,17,2020,19,50,10.4,94.8
10.5,10,17,2020,19,40,10.4,94.8
10.7,10,17,2020,19,30,10.4,94.8
10.6,10,17,2020,19,20,10.4,94.8
10.8,10,17,2020,19,10,10.4,94.8
10.6,10,17,2020,19,0,10.4,94.8
10.4,10,17,2020,18,50,10.6,94.8
10.3,10,17,2020,18,40,10.6,94.8
10.4,10,17,2020,18,30,10.6,94.8
10.4,10,17,2020,18,20,10.6,94.8
10.4,10,17,2020,18,10,10.6,94.8
10.5,10,17,2020,18,0,10.6,94.8
11.5,10,17,2020,17,50,10.7,94.8
12.0,10,17,2020,17,40,10.7,94.8
11.9,10,17,2020,17,30,10.7,94.8
11.8,10,17,2020,17,20,10.7,94.8
11.8,10,17,2020,17,10,10.7,94.8
11.5,10,17,2020,17,0,10.7,94.8
11.2,10,17,2020,16,50,11.9,94.8
12.0,10,17,2020,16,40,11.9,94.8
13.5,10,17,2020,16,30,11.9,94.8
14.2,10,17,2020,16,20,11.9,94.8
15.0,10,17,2020,16,10,11.9,94.8
16.5,10,17,2020,16,0,11.9,94.8
18.5,10,17,2020,15,50,13.2,94.8
17.3,10,17,2020,15,40,13.2,94.8
19.6,10,17,2020,15,30,13.2,94.8
18.5,10,17,2020,15,20,13.2,94.8
19.3,10,17,2020,15,10,13.2,94.8
18.0,10,17,2020,15,0,13.2,94.8
20.5,10,17,2020,14,50,13.9,94.8
24.3,10,17,2020,14,40,13.9,94.8
22.6,10,17,2020,14,30,13.9,94.8
19.6,10,17,2020,14,20,13.9,94.8
18.5,10,17,2020,14,10,13.9,94.8
17.5,10,17,2020,14,0,13.9,94.8
17.2,10,17,2020,13,50,12.8,94.8
18.6,10,17,2020,13,40,12.8,94.8
24.0,10,17,2020,13,30,12.8,94.8
21.9,10,17,2020,13,20,12.8,94.8
21.2,10,17,2020,13,10,12.8,94.8
17.4,10,17,2020,13,0,12.8,94.8
19.1,10,17,2020,12,50,12.6,94.8
17.9,10,17,2020,12,40,12.6,94.8
15.9,10,17,2020,12,30,12.6,94.8
14.8,10,17,2020,12,20,12.6,94.8
14.5,10,17,2020,12,10,12.6,94.8
14.6,10,17,2020,12,0,12.6,94.8
15.2,10,17,2020,11,50,11.8,94.8
15.2,10,17,2020,11,40,11.8,94.8
15.0,10,17,2020,11,30,11.8,94.8
15.0,10,17,2020,11,20,11.8,94.8
14.8,10,17,2020,11,10,11.8,94.8
15.0,10,17,2020,11,0,11.8,94.8
13.3,10,17,2020,10,50,11.1,94.8
12.2,10,17,2020,10,40,11.1,94.8
12.5,10,17,2020,10,30,11.1,94.8
13.0,10,17,2020,10,20,11.1,94.8
13.4,10,17,2020,10,10,11.1,94.8
14.3,10,17,2020,10,0,11.1,94.8
13.8,10,17,2020,9,50,10.1,97.6
13.9,10,17,2020,9,40,10.1,97.6
13.5,10,17,2020,9,30,10.1,97.6
13.1,10,17,2020,9,20,10.1,97.6
12.9,10,17,2020,9,10,10.1,97.6
12.3,10,17,2020,9,0,10.1,97.6
12.0,10,17,2020,8,50,10.1,97.6
11.6,10,17,2020,8,40,10.1,97.6
11.1,10,17,2020,8,30,10.1,97.6
10.6,10,17,2020,8,20,10.1,97.6
10.5,10,17,2020,8,10,10.1,97.6
10.2,10,17,2020,8,0,10.1,97.6
9.8,10,17,2020,7,50,10.1,88.8
9.7,10,17,2020,7,40,10.1,88.8
9.5,10,17,2020,7,30,10.1,88.8
9.4,10,17,2020,7,20,10.1,88.8
9.4,10,17,2020,7,10,10.1,88.8
9.2,10,17,2020,7,0,10.1,88.8
9.2,10,17,2020,6,50,10.1,92.9
9.0,10,17,2020,6,40,10.1,92.9
8.7,10,17,2020,6,30,10.1,92.9
8.9,10,17,2020,6,20,10.1,92.9
8.8,10,17,2020,6,10,10.1,92.9
8.8,10,17,2020,6,0,10.1,92.9
8.9,10,17,2020,5,50,10.1,92.2
8.8,10,17,2020,5,40,10.1,92.2
8.8,10,17,2020,5,30,10.1,92.2
8.8,10,17,2020,5,20,10.1,92.2
8.7,10,17,2020,5,10,10.1,92.2
8.8,10,17,2020,5,0,10.1,92.2
8.7,10,17,2020,4,50,10.1,92.2
8.8,10,17,2020,4,40,10.1,92.2
8.7,10,17,2020,4,30,10.1,92.2
8.7,10,17,2020,4,20,10.1,92.2
8.6,10,17,2020,4,10,10.1,92.2
8.5,10,17,2020,4,0,10.1,92.2
8.4,10,17,2020,3,50,10.1,92.2
8.3,10,17,2020,3,40,10.1,92.2
8.3,10,17,2020,3,30,10.1,92.2
8.4,10,17,2020,3,20,10.1,92.2
8.4,10,17,2020,3,10,10.1,92.2
8.4,10,17,2020,3,0,10.1,92.2
8.1,10,17,2020,2,50,10.4,93.2
8.2,10,17,2020,2,40,10.4,93.2
8.1,10,17,2020,2,30,10.4,93.2
8.0,10,17,2020,2,20,10.4,93.2
7.9,10,17,2020,2,10,10.4,93.2
7.8,10,17,2020,2,0,10.4,93.2
7.5,10,17,2020,1,50,8.8,94.8
7.2,10,17,2020,1,40,8.8,94.8
7.4,10,17,2020,1,30,8.8,94.8
7.6,10,17,2020,1,20,8.8,94.8
7.6,10,17,2020,1,10,8.8,94.8
7.3,10,17,2020,1,0,8.8,94.8
6.8,10,17,2020,0,50,8.2,96.2
6.2,10,17,2020,0,40,8.2,96.2
5.6,10,17,2020,0,30,8.2,96.2
4.2,10,17,2020,0,20,8.2,96.2
1.5,10,17,2020,0,10,8.2,96.2
0.2,10,17,2020,0,0,8.2,96.2
0.4,10,16,2020,23,50,4.9,97.7
0.3,10,16,2020,23,40,4.9,97.7
0.3,10,16,2020,23,30,4.9,97.7
0.8,10,16,2020,23,20,4.9,97.7
1.1,10,16,2020,23,10,4.9,97.7
1.7,10,16,2020,23,0,4.9,97.7
1.9,10,16,2020,22,50,4.9,96.9
3.1,10,16,2020,22,40,4.9,96.9
3.4,10,16,2020,22,30,4.9,96.9
3.4,10,16,2020,22,20,4.9,96.9
3.4,10,16,2020,22,10,4.9,96.9
2.2,10,16,2020,22,0,4.9,96.9
3.2,10,16,2020,21,50,4.9,95.2
3.0,10,16,2020,21,40,4.9,95.2
3.5,10,16,2020,21,30,4.9,95.2
5.0,10,16,2020,21,20,4.9,95.2
4.8,10,16,2020,21,10,4.9,95.2
5.8,10,16,2020,21,0,4.9,95.2
7.5,10,16,2020,20,50,4.9,89.8
8.3,10,16,2020,20,40,4.9,89.8
8.5,10,16,2020,20,30,4.9,89.8
8.8,10,16,2020,20,20,4.9,89.8
9.4,10,16,2020,20,10,4.9,89.8
10.7,10,16,2020,20,0,4.9,89.8
11.7,10,16,2020,19,50,5.8,81.2
13.0,10,16,2020,19,40,5.8,81.2
14.5,10,16,2020,19,30,5.8,81.2
15.3,10,16,2020,19,20,5.8,81.2
16.6,10,16,2020,19,10,5.8,81.2
18.3,10,16,2020,19,0,5.8,81.2
19.8,10,16,2020,18,50,5.8,72.8
20.9,10,16,2020,18,40,5.8,72.8
19.9,10,16,2020,18,30,5.8,72.8
20.2,10,16,2020,18,20,5.8,72.8
21.6,10,16,2020,18,10,5.8,72.8
22.1,10,16,2020,18,0,5.8,72.8
23.2,10,16,2020,17,50,5.8,66.3
23.1,10,16,2020,17,40,5.8,66.3
23.2,10,16,2020,17,30,5.8,66.3
23.6,10,16,2020,17,20,5.8,66.3
25.2,10,16,2020,17,10,5.8,66.3
26.6,10,16,2020,17,0,5.8,66.3
27.6,10,16,2020,16,50,5.8,56.4
27.5,10,16,2020,16,40,5.8,56.4
28.1,10,16,2020,16,30,5.8,56.4
28.5,10,16,2020,16,20,5.8,56.4
30.2,10,16,2020,16,10,5.8,56.4
31.8,10,16,2020,16,0,5.8,56.4
32.9,10,16,2020,15,50,5.8,51.4
33.3,10,16,2020,15,40,5.8,51.4
33.9,10,16,2020,15,30,5.8,51.4
34.0,10,16,2020,15,20,5.8,51.4
33.2,10,16,2020,15,10,5.8,51.4
32.7,10,16,2020,15,0,5.8,51.4
33.2,10,16,2020,14,50,5.8,97.2
32.9,10,16,2020,14,40,5.8,97.2
31.6,10,16,2020,14,30,5.8,97.2
31.1,10,16,2020,14,20,5.8,97.2
31.8,10,16,2020,14,10,5.8,97.2
31.5,10,16,2020,14,0,5.8,97.2
30.9,10,16,2020,13,50,5.8,97.2
29.8,10,16,2020,13,40,5.8,97.2
30.5,10,16,2020,13,30,5.8,97.2
29.4,10,16,2020,13,20,5.8,97.2
29.2,10,16,2020,13,10,5.8,97.2
29.3,10,16,2020,13,0,5.8,97.2
28.0,10,16,2020,12,50,5.8,97.2
27.6,10,16,2020,12,40,5.8,97.2
26.4,10,16,2020,12,30,5.8,97.2
26.2,10,16,2020,12,20,5.8,97.2
25.7,10,16,2020,12,10,5.8,97.2
26.2,10,16,2020,12,0,5.8,97.2
25.4,10,16,2020,11,50,5.8,97.2
24.9,10,16,2020,11,40,5.8,97.2
24.2,10,16,2020,11,30,5.8,97.2
22.9,10,16,2020,11,20,5.8,97.2
23.2,10,16,2020,11,10,5.8,97.2
22.2,10,16,2020,11,0,5.8,97.2
21.3,10,16,2020,10,50,5.8,97.2
21.7,10,16,2020,10,40,5.8,97.2
20.8,10,16,2020,10,30,5.8,97.2
20.7,10,16,2020,10,20,5.8,97.2
19.9,10,16,2020,10,10,5.8,97.2
20.0,10,16,2020,10,0,5.8,97.2
18.6,10,16,2020,9,50,6.8,97.7
18.2,10,16,2020,9,40,6.8,97.7
15.8,10,16,2020,9,30,6.8,97.7
13.7,10,16,2020,9,20,6.8,97.7
12.8,10,16,2020,9,10,6.8,97.7
13.4,10,16,2020,9,0,6.8,97.7
14.2,10,16,2020,8,50,6.8,97.7
12.9,10,16,2020,8,40,6.8,97.7
9.9,10,16,2020,8,30,6.8,97.7
8.6,10,16,2020,8,20,6.8,97.7
7.8,10,16,2020,8,10,6.8,97.7
7.2,10,16,2020,8,0,6.8,97.7
5.3,10,16,2020,7,50,6.8,97.7
3.6,10,16,2020,7,40,6.8,97.7
2.6,10,16,2020,7,30,6.8,97.7
1.9,10,16,2020,7,20,6.8,97.7
1.4,10,16,2020,7,10,6.8,97.7
1.3,10,16,2020,7,0,6.8,97.7
1.0,10,16,2020,6,50,6.8,97.7
1.1,10,16,2020,6,40,6.8,97.7
1.1,10,16,2020,6,30,6.8,97.7
1.2,10,16,2020,6,20,6.8,97.7
1.2,10,16,2020,6,10,6.8,97.7
1.1,10,16,2020,6,0,6.8,97.7
1.4,10,16,2020,5,50,2.7,97.7
1.4,10,16,2020,5,40,2.7,97.7
1.4,10,16,2020,5,30,2.7,97.7
1.5,10,16,2020,5,20,2.7,97.7
1.5,10,16,2020,5,10,2.7,97.7
1.5,10,16,2020,5,0,2.7,97.7
1.3,10,16,2020,4,50,3.2,97.7
0.6,10,16,2020,4,40,3.2,97.7
-0.1,10,16,2020,4,30,3.2,97.7
-0.6,10,16,2020,4,20,3.2,97.7
-0.2,10,16,2020,4,10,3.2,97.7
-0.2,10,16,2020,4,0,3.2,97.7
0.0,10,16,2020,3,50,3.8,97.7
0.0,10,16,2020,3,40,3.8,97.7
-0.3,10,16,2020,3,30,3.8,97.7
-0.1,10,16,2020,3,20,3.8,97.7
-0.3,10,16,2020,3,11,3.8,97.7
-1.5,10,16,2020,3,10,3.8,97.7
-1.3,10,16,2020,3,6,3.8,97.7
-0.6,10,16,2020,3,0,3.8,97.7
-0.2,10,16,2020,2,50,4.9,81.2
-0.9,10,16,2020,2,40,4.9,81.2
-0.4,10,16,2020,2,30,4.9,81.2
-0.8,10,16,2020,2,20,4.9,81.2
-0.6,10,16,2020,2,10,4.9,81.2
0.3,10,16,2020,2,0,4.9,81.2
-0.3,10,16,2020,1,50,5.8,97.2
0.5,10,16,2020,1,40,5.8,97.2
0.5,10,16,2020,1,30,5.8,97.2
-0.1,10,16,2020,1,28,5.8,97.2
-0.5,10,16,2020,1,20,5.8,97.2
-1.1,10,16,2020,1,10,5.8,97.2
-1.1,10,16,2020,1,10,5.8,97.2
-1.0,10,16,2020,1,0,5.8,97.2
-0.6,10,16,2020,0,50,6.7,98
0.2,10,16,2020,0,40,6.7,98
-0.5,10,16,2020,0,30,6.7,98
-0.6,10,16,2020,0,20,6.7,98
-0.4,10,16,2020,0,10,6.7,98
0.0,10,16,2020,0,0,6.7,98
0.2,10,15,2020,23,50,5.5,96.7
0.4,10,15,2020,23,40,5.5,96.7
1.0,10,15,2020,23,30,5.5,96.7
1.7,10,15,2020,23,20,5.5,96.7
2.6,10,15,2020,23,10,5.5,96.7
2.3,10,15,2020,23,0,5.5,96.7
2.8,10,15,2020,22,50,5.5,90.1
1.8,10,15,2020,22,40,5.5,90.1
2.3,10,15,2020,22,30,5.5,90.1
2.1,10,15,2020,22,20,5.5,90.1
2.2,10,15,2020,22,10,5.5,90.1
2.8,10,15,2020,22,0,5.5,90.1
3.4,10,15,2020,21,50,5.5,90.1
3.8,10,15,2020,21,40,5.5,90.1
4.3,10,15,2020,21,30,5.5,90.1
3.8,10,15,2020,21,20,5.5,90.1
4.4,10,15,2020,21,10,5.5,90.1
4.8,10,15,2020,21,0,5.5,90.1
4.6,10,15,2020,20,50,5.5,90.1
5.5,10,15,2020,20,40,5.5,90.1
6.5,10,15,2020,20,30,5.5,90.1
8.7,10,15,2020,20,20,5.5,90.1
10.4,10,15,2020,20,10,5.5,90.1
12.2,10,15,2020,20,0,5.5,90.1
14.0,10,15,2020,19,50,5.8,91.6
15.9,10,15,2020,19,40,5.8,91.6
16.2,10,15,2020,19,30,5.8,91.6
17.0,10,15,2020,19,20,5.8,91.6
17.5,10,15,2020,19,10,5.8,91.6
18.7,10,15,2020,19,0,5.8,91.6
21.2,10,15,2020,18,50,5.8,91.6
23.4,10,15,2020,18,40,5.8,91.6
24.1,10,15,2020,18,30,5.8,91.6
25.2,10,15,2020,18,20,5.8,91.6
27.2,10,15,2020,18,10,5.8,91.6
27.3,10,15,2020,18,0,5.8,91.6
28.9,10,15,2020,17,50,5.8,91.6
30.6,10,15,2020,17,40,5.8,91.6
32.1,10,15,2020,17,30,5.8,91.6
33.0,10,15,2020,17,20,5.8,91.6
33.2,10,15,2020,17,10,5.8,91.6
33.9,10,15,2020,17,0,5.8,91.6
34.2,10,15,2020,16,50,5.8,91.6
34.5,10,15,2020,16,40,5.8,91.6
35.1,10,15,2020,16,30,5.8,91.6
34.9,10,15,2020,16,20,5.8,91.6
34.4,10,15,2020,16,10,5.8,91.6
34.5,10,15,2020,16,0,5.8,91.6
34.7,10,15,2020,15,50,5.8,91.6
35.6,10,15,2020,15,40,5.8,91.6
35.4,10,15,2020,15,30,5.8,91.6
34.8,10,15,2020,15,20,5.8,91.6
35.5,10,15,2020,15,10,5.8,91.6
34.8,10,15,2020,15,0,5.8,91.6
34.7,10,15,2020,14,50,5.8,91.6
36.5,10,15,2020,14,40,5.8,91.6
36.2,10,15,2020,14,31,5.8,91.6
-92.5,10,15,2020,14,30,5.8,91.6
-92.0,10,15,2020,14,20,5.8,91.6
-91.7,10,15,2020,14,10,5.8,91.6
-91.7,10,15,2020,14,0,5.8,91.6
-93.1,10,15,2020,13,50,5.8,91.6
-93.1,10,15,2020,13,40,5.8,91.6
-92.2,10,15,2020,13,30,5.8,91.6
-93.7,10,15,2020,13,20,5.8,91.6
-94.5,10,15,2020,13,10,5.8,91.6
-95.5,10,15,2020,13,0,5.8,91.6
-95.2,10,15,2020,12,50,5.8,91.6
-95.2,10,15,2020,12,40,5.8,91.6
-95.2,10,15,2020,12,30,5.8,91.6
-95.9,10,15,2020,12,20,5.8,91.6
-97.2,10,15,2020,12,10,5.8,91.6
-97.2,10,15,2020,12,0,5.8,91.6
-98.2,10,15,2020,11,50,5.8,91.6
-100.2,10,15,2020,11,40,5.8,91.6
-100.2,10,15,2020,11,30,5.8,91.6
-100.2,10,15,2020,11,20,5.8,91.6
-100.2,10,15,2020,11,16,5.8,91.6
57.0,10,15,2020,11,13,5.8,91.6
-100.2,10,15,2020,11,10,5.8,91.6
-100.2,10,15,2020,11,0,5.8,91.6
-100.2,10,15,2020,10,50,5.8,91.6
-100.2,10,15,2020,10,40,5.8,91.6
-100.2,10,15,2020,10,30,5.8,91.6
-100.2,10,15,2020,10,20,5.8,91.6
-100.2,10,15,2020,10,10,5.8,91.6
-100.2,10,15,2020,10,0,5.8,91.6
-100.2,10,15,2020,9,50,11.8,96.7
-100.2,10,15,2020,9,40,11.8,96.7
-100.2,10,15,2020,9,30,11.8,96.7
-100.2,10,15,2020,9,20,11.8,96.7
-100.2,10,15,2020,9,18,11.8,96.7
-36.4,10,15,2020,9,15,11.8,96.7
-100.2,10,15,2020,9,10,11.8,96.7
-100.2,10,15,2020,9,3,11.8,96.7
12.3,10,15,2020,9,0,11.8,96.7
12.3,10,15,2020,8,50,8.9,96.7
8.7,10,15,2020,8,40,8.9,96.7
9.1,10,15,2020,8,30,8.9,96.7
8.4,10,15,2020,8,20,8.9,96.7
8.2,10,15,2020,8,10,8.9,96.7
7.0,10,15,2020,8,0,8.9,96.7
6.1,10,15,2020,7,50,5.4,96.7
4.5,10,15,2020,7,40,5.4,96.7
2.4,10,15,2020,7,30,5.4,96.7
1.8,10,15,2020,7,20,5.4,96.7
1.4,10,15,2020,7,10,5.4,96.7
1.4,10,15,2020,7,0,5.4,96.7
0.5,10,15,2020,6,50,2.6,96.7
-0.5,10,15,2020,6,40,2.6,96.7
-0.2,10,15,2020,6,30,2.6,96.7
-0.2,10,15,2020,6,20,2.6,96.7
1.0,10,15,2020,6,10,2.6,96.7
0.0,10,15,2020,6,0,2.6,96.7
1.4,10,15,2020,5,50,2.8,96.7
0.0,10,15,2020,5,40,2.8,96.7
1.3,10,15,2020,5,30,2.8,96.7
